db,record,label,sample,signal_id,train_label,file_name
afdb,07859,AFIB,134,1,A,afdb_07859_9118.npy
afdb,07859,AFIB,135,1,A,afdb_07859_9119.npy
afdb,07859,AFIB,136,1,A,afdb_07859_9120.npy
afdb,07859,AFIB,137,1,A,afdb_07859_9121.npy
afdb,07859,AFIB,138,1,A,afdb_07859_9122.npy
afdb,07859,AFIB,139,1,A,afdb_07859_9123.npy
afdb,07859,AFIB,140,1,A,afdb_07859_9124.npy
afdb,07859,AFIB,141,1,A,afdb_07859_9125.npy
afdb,07859,AFIB,142,1,A,afdb_07859_9126.npy
afdb,07859,AFIB,143,1,A,afdb_07859_9127.npy
afdb,07859,AFIB,144,1,A,afdb_07859_9128.npy
afdb,07859,AFIB,145,1,A,afdb_07859_9129.npy
afdb,07859,AFIB,146,1,A,afdb_07859_9130.npy
afdb,07859,AFIB,147,1,A,afdb_07859_9131.npy
afdb,07859,AFIB,148,1,A,afdb_07859_9132.npy
afdb,07859,AFIB,149,1,A,afdb_07859_9133.npy
afdb,07859,AFIB,150,1,A,afdb_07859_9134.npy
afdb,07859,AFIB,151,1,A,afdb_07859_9135.npy
afdb,07859,AFIB,152,1,A,afdb_07859_9136.npy
afdb,07859,AFIB,153,1,A,afdb_07859_9137.npy
afdb,07859,AFIB,154,1,A,afdb_07859_9138.npy
afdb,07859,AFIB,155,1,A,afdb_07859_9139.npy
afdb,07859,AFIB,156,1,A,afdb_07859_9140.npy
afdb,07859,AFIB,157,1,A,afdb_07859_9141.npy
afdb,07859,AFIB,158,1,A,afdb_07859_9142.npy
afdb,07859,AFIB,159,1,A,afdb_07859_9143.npy
afdb,07859,AFIB,160,1,A,afdb_07859_9144.npy
afdb,07859,AFIB,161,1,A,afdb_07859_9145.npy
afdb,07859,AFIB,162,1,A,afdb_07859_9146.npy
afdb,07859,AFIB,163,1,A,afdb_07859_9147.npy
afdb,07859,AFIB,164,1,A,afdb_07859_9148.npy
afdb,07859,AFIB,165,1,A,afdb_07859_9149.npy
afdb,07859,AFIB,166,1,A,afdb_07859_9150.npy
afdb,07859,AFIB,167,1,A,afdb_07859_9151.npy
afdb,07859,AFIB,168,1,A,afdb_07859_9152.npy
afdb,07859,AFIB,169,1,A,afdb_07859_9153.npy
afdb,07859,AFIB,170,1,A,afdb_07859_9154.npy
afdb,07859,AFIB,171,1,A,afdb_07859_9155.npy
afdb,07859,AFIB,172,1,A,afdb_07859_9156.npy
afdb,07859,AFIB,173,1,A,afdb_07859_9157.npy
afdb,07859,AFIB,174,1,A,afdb_07859_9158.npy
afdb,07859,AFIB,175,1,A,afdb_07859_9159.npy
afdb,07859,AFIB,176,1,A,afdb_07859_9160.npy
afdb,07859,AFIB,177,1,A,afdb_07859_9161.npy
afdb,07859,AFIB,178,1,A,afdb_07859_9162.npy
afdb,07859,AFIB,179,1,A,afdb_07859_9163.npy
afdb,07859,AFIB,180,1,A,afdb_07859_9164.npy
afdb,07859,AFIB,181,1,A,afdb_07859_9165.npy
afdb,07859,AFIB,182,1,A,afdb_07859_9166.npy
afdb,07859,AFIB,183,1,A,afdb_07859_9167.npy
afdb,07859,AFIB,184,1,A,afdb_07859_9168.npy
afdb,07859,AFIB,185,1,A,afdb_07859_9169.npy
afdb,07859,AFIB,186,1,A,afdb_07859_9170.npy
afdb,07859,AFIB,187,1,A,afdb_07859_9171.npy
afdb,07859,AFIB,188,1,A,afdb_07859_9172.npy
afdb,07859,AFIB,189,1,A,afdb_07859_9173.npy
afdb,07859,AFIB,190,1,A,afdb_07859_9174.npy
afdb,07859,AFIB,191,1,A,afdb_07859_9175.npy
afdb,07859,AFIB,192,1,A,afdb_07859_9176.npy
afdb,07859,AFIB,193,1,A,afdb_07859_9177.npy
afdb,07859,AFIB,194,1,A,afdb_07859_9178.npy
afdb,07859,AFIB,195,1,A,afdb_07859_9179.npy
afdb,07859,AFIB,196,1,A,afdb_07859_9180.npy
afdb,07859,AFIB,197,1,A,afdb_07859_9181.npy
afdb,07859,AFIB,198,1,A,afdb_07859_9182.npy
afdb,07859,AFIB,199,1,A,afdb_07859_9183.npy
afdb,07859,AFIB,200,1,A,afdb_07859_9184.npy
afdb,07859,AFIB,201,1,A,afdb_07859_9185.npy
afdb,07859,AFIB,202,1,A,afdb_07859_9186.npy
afdb,07859,AFIB,203,1,A,afdb_07859_9187.npy
afdb,07859,AFIB,204,1,A,afdb_07859_9188.npy
afdb,07859,AFIB,205,1,A,afdb_07859_9189.npy
afdb,07859,AFIB,206,1,A,afdb_07859_9190.npy
afdb,07859,AFIB,207,1,A,afdb_07859_9191.npy
afdb,07859,AFIB,208,1,A,afdb_07859_9192.npy
afdb,07859,AFIB,209,1,A,afdb_07859_9193.npy
afdb,07859,AFIB,210,1,A,afdb_07859_9194.npy
afdb,07859,AFIB,211,1,A,afdb_07859_9195.npy
afdb,07859,AFIB,212,1,A,afdb_07859_9196.npy
afdb,07859,AFIB,213,1,A,afdb_07859_9197.npy
afdb,07859,AFIB,214,1,A,afdb_07859_9198.npy
afdb,07859,AFIB,215,1,A,afdb_07859_9199.npy
afdb,07859,AFIB,216,1,A,afdb_07859_9200.npy
afdb,07859,AFIB,217,1,A,afdb_07859_9201.npy
afdb,07859,AFIB,218,1,A,afdb_07859_9202.npy
afdb,07859,AFIB,219,1,A,afdb_07859_9203.npy
afdb,07859,AFIB,220,1,A,afdb_07859_9204.npy
afdb,07859,AFIB,221,1,A,afdb_07859_9205.npy
afdb,07859,AFIB,222,1,A,afdb_07859_9206.npy
afdb,07859,AFIB,223,1,A,afdb_07859_9207.npy
afdb,07859,AFIB,224,1,A,afdb_07859_9208.npy
afdb,07859,AFIB,225,1,A,afdb_07859_9209.npy
afdb,07859,AFIB,226,1,A,afdb_07859_9210.npy
afdb,07859,AFIB,227,1,A,afdb_07859_9211.npy
afdb,07859,AFIB,228,1,A,afdb_07859_9212.npy
afdb,07859,AFIB,229,1,A,afdb_07859_9213.npy
afdb,07859,AFIB,230,1,A,afdb_07859_9214.npy
afdb,07859,AFIB,231,1,A,afdb_07859_9215.npy
afdb,07859,AFIB,232,1,A,afdb_07859_9216.npy
afdb,07859,AFIB,233,1,A,afdb_07859_9217.npy
afdb,07859,AFIB,234,1,A,afdb_07859_9218.npy
afdb,07859,AFIB,235,1,A,afdb_07859_9219.npy
afdb,07859,AFIB,236,1,A,afdb_07859_9220.npy
afdb,07859,AFIB,237,1,A,afdb_07859_9221.npy
afdb,07859,AFIB,238,1,A,afdb_07859_9222.npy
afdb,07859,AFIB,239,1,A,afdb_07859_9223.npy
afdb,07859,AFIB,240,1,A,afdb_07859_9224.npy
afdb,07859,AFIB,241,1,A,afdb_07859_9225.npy
afdb,07859,AFIB,242,1,A,afdb_07859_9226.npy
afdb,07859,AFIB,243,1,A,afdb_07859_9227.npy
afdb,07859,AFIB,244,1,A,afdb_07859_9228.npy
afdb,07859,AFIB,245,1,A,afdb_07859_9229.npy
afdb,07859,AFIB,246,1,A,afdb_07859_9230.npy
afdb,07859,AFIB,247,1,A,afdb_07859_9231.npy
afdb,07859,AFIB,248,1,A,afdb_07859_9232.npy
afdb,07859,AFIB,249,1,A,afdb_07859_9233.npy
afdb,07859,AFIB,250,1,A,afdb_07859_9234.npy
afdb,07859,AFIB,251,1,A,afdb_07859_9235.npy
afdb,07859,AFIB,252,1,A,afdb_07859_9236.npy
afdb,07859,AFIB,253,1,A,afdb_07859_9237.npy
afdb,07859,AFIB,254,1,A,afdb_07859_9238.npy
afdb,07859,AFIB,255,1,A,afdb_07859_9239.npy
afdb,07859,AFIB,256,1,A,afdb_07859_9240.npy
afdb,07859,AFIB,257,1,A,afdb_07859_9241.npy
afdb,07859,AFIB,258,1,A,afdb_07859_9242.npy
afdb,07859,AFIB,259,1,A,afdb_07859_9243.npy
afdb,07859,AFIB,260,1,A,afdb_07859_9244.npy
afdb,07859,AFIB,261,1,A,afdb_07859_9245.npy
afdb,07859,AFIB,262,1,A,afdb_07859_9246.npy
afdb,07859,AFIB,263,1,A,afdb_07859_9247.npy
afdb,07859,AFIB,264,1,A,afdb_07859_9248.npy
afdb,07859,AFIB,265,1,A,afdb_07859_9249.npy
afdb,07859,AFIB,266,1,A,afdb_07859_9250.npy
afdb,07859,AFIB,267,1,A,afdb_07859_9251.npy
afdb,07859,AFIB,268,1,A,afdb_07859_9252.npy
afdb,07859,AFIB,269,1,A,afdb_07859_9253.npy
afdb,07859,AFIB,270,1,A,afdb_07859_9254.npy
afdb,07859,AFIB,271,1,A,afdb_07859_9255.npy
afdb,07859,AFIB,272,1,A,afdb_07859_9256.npy
afdb,07859,AFIB,273,1,A,afdb_07859_9257.npy
afdb,07859,AFIB,274,1,A,afdb_07859_9258.npy
afdb,07859,AFIB,275,1,A,afdb_07859_9259.npy
afdb,07859,AFIB,276,1,A,afdb_07859_9260.npy
afdb,07859,AFIB,277,1,A,afdb_07859_9261.npy
afdb,07859,AFIB,278,1,A,afdb_07859_9262.npy
afdb,07859,AFIB,279,1,A,afdb_07859_9263.npy
afdb,07859,AFIB,280,1,A,afdb_07859_9264.npy
afdb,07859,AFIB,281,1,A,afdb_07859_9265.npy
afdb,07859,AFIB,282,1,A,afdb_07859_9266.npy
afdb,07859,AFIB,283,1,A,afdb_07859_9267.npy
afdb,07859,AFIB,284,1,A,afdb_07859_9268.npy
afdb,07859,AFIB,285,1,A,afdb_07859_9269.npy
afdb,07859,AFIB,286,1,A,afdb_07859_9270.npy
afdb,07859,AFIB,287,1,A,afdb_07859_9271.npy
afdb,07859,AFIB,288,1,A,afdb_07859_9272.npy
afdb,07859,AFIB,289,1,A,afdb_07859_9273.npy
afdb,07859,AFIB,290,1,A,afdb_07859_9274.npy
afdb,07859,AFIB,291,1,A,afdb_07859_9275.npy
afdb,07859,AFIB,292,1,A,afdb_07859_9276.npy
afdb,07859,AFIB,293,1,A,afdb_07859_9277.npy
afdb,07859,AFIB,294,1,A,afdb_07859_9278.npy
afdb,07859,AFIB,295,1,A,afdb_07859_9279.npy
afdb,07859,AFIB,296,1,A,afdb_07859_9280.npy
afdb,07859,AFIB,297,1,A,afdb_07859_9281.npy
afdb,07859,AFIB,298,1,A,afdb_07859_9282.npy
afdb,07859,AFIB,299,1,A,afdb_07859_9283.npy
afdb,07859,AFIB,300,1,A,afdb_07859_9284.npy
afdb,07859,AFIB,301,1,A,afdb_07859_9285.npy
afdb,07859,AFIB,302,1,A,afdb_07859_9286.npy
afdb,07859,AFIB,303,1,A,afdb_07859_9287.npy
afdb,07859,AFIB,304,1,A,afdb_07859_9288.npy
afdb,07859,AFIB,305,1,A,afdb_07859_9289.npy
afdb,07859,AFIB,306,1,A,afdb_07859_9290.npy
afdb,07859,AFIB,307,1,A,afdb_07859_9291.npy
afdb,07859,AFIB,308,1,A,afdb_07859_9292.npy
afdb,07859,AFIB,309,1,A,afdb_07859_9293.npy
afdb,07859,AFIB,310,1,A,afdb_07859_9294.npy
afdb,07859,AFIB,311,1,A,afdb_07859_9295.npy
afdb,07859,AFIB,312,1,A,afdb_07859_9296.npy
afdb,07859,AFIB,313,1,A,afdb_07859_9297.npy
afdb,07859,AFIB,314,1,A,afdb_07859_9298.npy
afdb,07859,AFIB,315,1,A,afdb_07859_9299.npy
afdb,07859,AFIB,316,1,A,afdb_07859_9300.npy
afdb,07859,AFIB,317,1,A,afdb_07859_9301.npy
afdb,07859,AFIB,318,1,A,afdb_07859_9302.npy
afdb,07859,AFIB,319,1,A,afdb_07859_9303.npy
afdb,07859,AFIB,320,1,A,afdb_07859_9304.npy
afdb,07859,AFIB,321,1,A,afdb_07859_9305.npy
afdb,07859,AFIB,322,1,A,afdb_07859_9306.npy
afdb,07859,AFIB,323,1,A,afdb_07859_9307.npy
afdb,07859,AFIB,324,1,A,afdb_07859_9308.npy
afdb,07859,AFIB,325,1,A,afdb_07859_9309.npy
afdb,07859,AFIB,326,1,A,afdb_07859_9310.npy
afdb,07859,AFIB,327,1,A,afdb_07859_9311.npy
afdb,07859,AFIB,328,1,A,afdb_07859_9312.npy
afdb,07859,AFIB,329,1,A,afdb_07859_9313.npy
afdb,07859,AFIB,330,1,A,afdb_07859_9314.npy
afdb,07859,AFIB,331,1,A,afdb_07859_9315.npy
afdb,07859,AFIB,332,1,A,afdb_07859_9316.npy
afdb,07859,AFIB,333,1,A,afdb_07859_9317.npy
afdb,07859,AFIB,334,1,A,afdb_07859_9318.npy
afdb,07859,AFIB,335,1,A,afdb_07859_9319.npy
afdb,07859,AFIB,336,1,A,afdb_07859_9320.npy
afdb,07859,AFIB,337,1,A,afdb_07859_9321.npy
afdb,07859,AFIB,338,1,A,afdb_07859_9322.npy
afdb,07859,AFIB,339,1,A,afdb_07859_9323.npy
afdb,07859,AFIB,340,1,A,afdb_07859_9324.npy
afdb,07859,AFIB,341,1,A,afdb_07859_9325.npy
afdb,07859,AFIB,342,1,A,afdb_07859_9326.npy
afdb,07859,AFIB,343,1,A,afdb_07859_9327.npy
afdb,07859,AFIB,344,1,A,afdb_07859_9328.npy
afdb,07859,AFIB,345,1,A,afdb_07859_9329.npy
afdb,07859,AFIB,346,1,A,afdb_07859_9330.npy
afdb,07859,AFIB,347,1,A,afdb_07859_9331.npy
afdb,07859,AFIB,348,1,A,afdb_07859_9332.npy
afdb,07859,AFIB,349,1,A,afdb_07859_9333.npy
afdb,07859,AFIB,350,1,A,afdb_07859_9334.npy
afdb,07859,AFIB,351,1,A,afdb_07859_9335.npy
afdb,07859,AFIB,352,1,A,afdb_07859_9336.npy
afdb,07859,AFIB,353,1,A,afdb_07859_9337.npy
afdb,07859,AFIB,354,1,A,afdb_07859_9338.npy
afdb,07859,AFIB,355,1,A,afdb_07859_9339.npy
afdb,07859,AFIB,356,1,A,afdb_07859_9340.npy
afdb,07859,AFIB,357,1,A,afdb_07859_9341.npy
afdb,07859,AFIB,358,1,A,afdb_07859_9342.npy
afdb,07859,AFIB,359,1,A,afdb_07859_9343.npy
afdb,07859,AFIB,360,1,A,afdb_07859_9344.npy
afdb,07859,AFIB,361,1,A,afdb_07859_9345.npy
afdb,07859,AFIB,362,1,A,afdb_07859_9346.npy
afdb,07859,AFIB,363,1,A,afdb_07859_9347.npy
afdb,07859,AFIB,364,1,A,afdb_07859_9348.npy
afdb,07859,AFIB,365,1,A,afdb_07859_9349.npy
afdb,07859,AFIB,366,1,A,afdb_07859_9350.npy
afdb,07859,AFIB,367,1,A,afdb_07859_9351.npy
afdb,07859,AFIB,368,1,A,afdb_07859_9352.npy
afdb,07859,AFIB,369,1,A,afdb_07859_9353.npy
afdb,07859,AFIB,370,1,A,afdb_07859_9354.npy
afdb,07859,AFIB,371,1,A,afdb_07859_9355.npy
afdb,07859,AFIB,372,1,A,afdb_07859_9356.npy
afdb,07859,AFIB,373,1,A,afdb_07859_9357.npy
afdb,07859,AFIB,374,1,A,afdb_07859_9358.npy
afdb,07859,AFIB,375,1,A,afdb_07859_9359.npy
afdb,07859,AFIB,376,1,A,afdb_07859_9360.npy
afdb,07859,AFIB,377,1,A,afdb_07859_9361.npy
afdb,07859,AFIB,378,1,A,afdb_07859_9362.npy
afdb,07859,AFIB,379,1,A,afdb_07859_9363.npy
afdb,07859,AFIB,380,1,A,afdb_07859_9364.npy
afdb,07859,AFIB,381,1,A,afdb_07859_9365.npy
afdb,07859,AFIB,382,1,A,afdb_07859_9366.npy
afdb,07859,AFIB,383,1,A,afdb_07859_9367.npy
afdb,07859,AFIB,384,1,A,afdb_07859_9368.npy
afdb,07859,AFIB,385,1,A,afdb_07859_9369.npy
afdb,07859,AFIB,386,1,A,afdb_07859_9370.npy
afdb,07859,AFIB,387,1,A,afdb_07859_9371.npy
afdb,07859,AFIB,388,1,A,afdb_07859_9372.npy
afdb,07859,AFIB,389,1,A,afdb_07859_9373.npy
afdb,07859,AFIB,390,1,A,afdb_07859_9374.npy
afdb,07859,AFIB,391,1,A,afdb_07859_9375.npy
afdb,07859,AFIB,392,1,A,afdb_07859_9376.npy
afdb,07859,AFIB,393,1,A,afdb_07859_9377.npy
afdb,07859,AFIB,394,1,A,afdb_07859_9378.npy
afdb,07859,AFIB,395,1,A,afdb_07859_9379.npy
afdb,07859,AFIB,396,1,A,afdb_07859_9380.npy
afdb,07859,AFIB,397,1,A,afdb_07859_9381.npy
afdb,07859,AFIB,398,1,A,afdb_07859_9382.npy
afdb,07859,AFIB,399,1,A,afdb_07859_9383.npy
afdb,07859,AFIB,400,1,A,afdb_07859_9384.npy
afdb,07859,AFIB,401,1,A,afdb_07859_9385.npy
afdb,07859,AFIB,402,1,A,afdb_07859_9386.npy
afdb,07859,AFIB,403,1,A,afdb_07859_9387.npy
afdb,07859,AFIB,404,1,A,afdb_07859_9388.npy
afdb,07859,AFIB,405,1,A,afdb_07859_9389.npy
afdb,07859,AFIB,406,1,A,afdb_07859_9390.npy
afdb,07859,AFIB,407,1,A,afdb_07859_9391.npy
afdb,07859,AFIB,408,1,A,afdb_07859_9392.npy
afdb,07859,AFIB,409,1,A,afdb_07859_9393.npy
afdb,07859,AFIB,410,1,A,afdb_07859_9394.npy
afdb,07859,AFIB,411,1,A,afdb_07859_9395.npy
afdb,07859,AFIB,412,1,A,afdb_07859_9396.npy
afdb,07859,AFIB,413,1,A,afdb_07859_9397.npy
afdb,07859,AFIB,414,1,A,afdb_07859_9398.npy
afdb,07859,AFIB,415,1,A,afdb_07859_9399.npy
afdb,07859,AFIB,416,1,A,afdb_07859_9400.npy
afdb,07859,AFIB,417,1,A,afdb_07859_9401.npy
afdb,07859,AFIB,418,1,A,afdb_07859_9402.npy
afdb,07859,AFIB,419,1,A,afdb_07859_9403.npy
afdb,07859,AFIB,420,1,A,afdb_07859_9404.npy
afdb,07859,AFIB,421,1,A,afdb_07859_9405.npy
afdb,07859,AFIB,422,1,A,afdb_07859_9406.npy
afdb,07859,AFIB,423,1,A,afdb_07859_9407.npy
afdb,07859,AFIB,424,1,A,afdb_07859_9408.npy
afdb,07859,AFIB,425,1,A,afdb_07859_9409.npy
afdb,07859,AFIB,426,1,A,afdb_07859_9410.npy
afdb,07859,AFIB,427,1,A,afdb_07859_9411.npy
afdb,07859,AFIB,428,1,A,afdb_07859_9412.npy
afdb,07859,AFIB,429,1,A,afdb_07859_9413.npy
afdb,07859,AFIB,430,1,A,afdb_07859_9414.npy
afdb,07859,AFIB,431,1,A,afdb_07859_9415.npy
afdb,07859,AFIB,432,1,A,afdb_07859_9416.npy
afdb,07859,AFIB,433,1,A,afdb_07859_9417.npy
afdb,07859,AFIB,434,1,A,afdb_07859_9418.npy
afdb,07859,AFIB,435,1,A,afdb_07859_9419.npy
afdb,07859,AFIB,436,1,A,afdb_07859_9420.npy
afdb,07859,AFIB,437,1,A,afdb_07859_9421.npy
afdb,07859,AFIB,438,1,A,afdb_07859_9422.npy
afdb,07859,AFIB,439,1,A,afdb_07859_9423.npy
afdb,07859,AFIB,440,1,A,afdb_07859_9424.npy
afdb,07859,AFIB,441,1,A,afdb_07859_9425.npy
afdb,07859,AFIB,442,1,A,afdb_07859_9426.npy
afdb,07859,AFIB,443,1,A,afdb_07859_9427.npy
afdb,07859,AFIB,444,1,A,afdb_07859_9428.npy
afdb,07859,AFIB,445,1,A,afdb_07859_9429.npy
afdb,07859,AFIB,446,1,A,afdb_07859_9430.npy
afdb,07859,AFIB,447,1,A,afdb_07859_9431.npy
afdb,07859,AFIB,448,1,A,afdb_07859_9432.npy
afdb,07859,AFIB,449,1,A,afdb_07859_9433.npy
afdb,07859,AFIB,450,1,A,afdb_07859_9434.npy
afdb,07859,AFIB,451,1,A,afdb_07859_9435.npy
afdb,07859,AFIB,452,1,A,afdb_07859_9436.npy
afdb,07859,AFIB,453,1,A,afdb_07859_9437.npy
afdb,07859,AFIB,454,1,A,afdb_07859_9438.npy
afdb,07859,AFIB,455,1,A,afdb_07859_9439.npy
afdb,07859,AFIB,456,1,A,afdb_07859_9440.npy
afdb,07859,AFIB,457,1,A,afdb_07859_9441.npy
afdb,07859,AFIB,458,1,A,afdb_07859_9442.npy
afdb,07859,AFIB,459,1,A,afdb_07859_9443.npy
afdb,07859,AFIB,460,1,A,afdb_07859_9444.npy
afdb,07859,AFIB,461,1,A,afdb_07859_9445.npy
afdb,07859,AFIB,462,1,A,afdb_07859_9446.npy
afdb,07859,AFIB,463,1,A,afdb_07859_9447.npy
afdb,07859,AFIB,464,1,A,afdb_07859_9448.npy
afdb,07859,AFIB,465,1,A,afdb_07859_9449.npy
afdb,07859,AFIB,466,1,A,afdb_07859_9450.npy
afdb,07859,AFIB,467,1,A,afdb_07859_9451.npy
afdb,07859,AFIB,468,1,A,afdb_07859_9452.npy
afdb,07859,AFIB,469,1,A,afdb_07859_9453.npy
afdb,07859,AFIB,470,1,A,afdb_07859_9454.npy
afdb,07859,AFIB,471,1,A,afdb_07859_9455.npy
afdb,07859,AFIB,472,1,A,afdb_07859_9456.npy
afdb,07859,AFIB,473,1,A,afdb_07859_9457.npy
afdb,07859,AFIB,474,1,A,afdb_07859_9458.npy
afdb,07859,AFIB,475,1,A,afdb_07859_9459.npy
afdb,07859,AFIB,476,1,A,afdb_07859_9460.npy
afdb,07859,AFIB,477,1,A,afdb_07859_9461.npy
afdb,07859,AFIB,478,1,A,afdb_07859_9462.npy
afdb,07859,AFIB,479,1,A,afdb_07859_9463.npy
afdb,07859,AFIB,480,1,A,afdb_07859_9464.npy
afdb,07859,AFIB,481,1,A,afdb_07859_9465.npy
afdb,07859,AFIB,482,1,A,afdb_07859_9466.npy
afdb,07859,AFIB,483,1,A,afdb_07859_9467.npy
afdb,07859,AFIB,484,1,A,afdb_07859_9468.npy
afdb,07859,AFIB,485,1,A,afdb_07859_9469.npy
afdb,07859,AFIB,486,1,A,afdb_07859_9470.npy
afdb,07859,AFIB,487,1,A,afdb_07859_9471.npy
afdb,07859,AFIB,488,1,A,afdb_07859_9472.npy
afdb,07859,AFIB,489,1,A,afdb_07859_9473.npy
afdb,07859,AFIB,490,1,A,afdb_07859_9474.npy
afdb,07859,AFIB,491,1,A,afdb_07859_9475.npy
afdb,07859,AFIB,492,1,A,afdb_07859_9476.npy
afdb,07859,AFIB,493,1,A,afdb_07859_9477.npy
afdb,07859,AFIB,494,1,A,afdb_07859_9478.npy
afdb,07859,AFIB,495,1,A,afdb_07859_9479.npy
afdb,07859,AFIB,496,1,A,afdb_07859_9480.npy
afdb,07859,AFIB,497,1,A,afdb_07859_9481.npy
afdb,07859,AFIB,498,1,A,afdb_07859_9482.npy
afdb,07859,AFIB,499,1,A,afdb_07859_9483.npy
afdb,07859,AFIB,500,1,A,afdb_07859_9484.npy
afdb,07859,AFIB,501,1,A,afdb_07859_9485.npy
afdb,07859,AFIB,502,1,A,afdb_07859_9486.npy
afdb,07859,AFIB,503,1,A,afdb_07859_9487.npy
afdb,07859,AFIB,504,1,A,afdb_07859_9488.npy
afdb,07859,AFIB,505,1,A,afdb_07859_9489.npy
afdb,07859,AFIB,506,1,A,afdb_07859_9490.npy
afdb,07859,AFIB,507,1,A,afdb_07859_9491.npy
afdb,07859,AFIB,508,1,A,afdb_07859_9492.npy
afdb,07859,AFIB,509,1,A,afdb_07859_9493.npy
afdb,07859,AFIB,510,1,A,afdb_07859_9494.npy
afdb,07859,AFIB,511,1,A,afdb_07859_9495.npy
afdb,07859,AFIB,512,1,A,afdb_07859_9496.npy
afdb,07859,AFIB,513,1,A,afdb_07859_9497.npy
afdb,07859,AFIB,514,1,A,afdb_07859_9498.npy
afdb,07859,AFIB,515,1,A,afdb_07859_9499.npy
afdb,07859,AFIB,516,1,A,afdb_07859_9500.npy
afdb,07859,AFIB,517,1,A,afdb_07859_9501.npy
afdb,07859,AFIB,518,1,A,afdb_07859_9502.npy
afdb,07859,AFIB,519,1,A,afdb_07859_9503.npy
afdb,07859,AFIB,520,1,A,afdb_07859_9504.npy
afdb,07859,AFIB,521,1,A,afdb_07859_9505.npy
afdb,07859,AFIB,522,1,A,afdb_07859_9506.npy
afdb,07859,AFIB,523,1,A,afdb_07859_9507.npy
afdb,07859,AFIB,524,1,A,afdb_07859_9508.npy
afdb,07859,AFIB,525,1,A,afdb_07859_9509.npy
afdb,07859,AFIB,526,1,A,afdb_07859_9510.npy
afdb,07859,AFIB,527,1,A,afdb_07859_9511.npy
afdb,07859,AFIB,528,1,A,afdb_07859_9512.npy
afdb,07859,AFIB,529,1,A,afdb_07859_9513.npy
afdb,07859,AFIB,530,1,A,afdb_07859_9514.npy
afdb,07859,AFIB,531,1,A,afdb_07859_9515.npy
afdb,07859,AFIB,532,1,A,afdb_07859_9516.npy
afdb,07859,AFIB,533,1,A,afdb_07859_9517.npy
afdb,07859,AFIB,534,1,A,afdb_07859_9518.npy
afdb,07859,AFIB,535,1,A,afdb_07859_9519.npy
afdb,07859,AFIB,536,1,A,afdb_07859_9520.npy
afdb,07859,AFIB,537,1,A,afdb_07859_9521.npy
afdb,07859,AFIB,538,1,A,afdb_07859_9522.npy
afdb,07859,AFIB,539,1,A,afdb_07859_9523.npy
afdb,07859,AFIB,540,1,A,afdb_07859_9524.npy
afdb,07859,AFIB,541,1,A,afdb_07859_9525.npy
afdb,07859,AFIB,542,1,A,afdb_07859_9526.npy
afdb,07859,AFIB,543,1,A,afdb_07859_9527.npy
afdb,07859,AFIB,544,1,A,afdb_07859_9528.npy
afdb,07859,AFIB,545,1,A,afdb_07859_9529.npy
afdb,07859,AFIB,546,1,A,afdb_07859_9530.npy
afdb,07859,AFIB,547,1,A,afdb_07859_9531.npy
afdb,07859,AFIB,548,1,A,afdb_07859_9532.npy
afdb,07859,AFIB,549,1,A,afdb_07859_9533.npy
afdb,07859,AFIB,550,1,A,afdb_07859_9534.npy
afdb,07859,AFIB,551,1,A,afdb_07859_9535.npy
afdb,07859,AFIB,552,1,A,afdb_07859_9536.npy
afdb,07859,AFIB,553,1,A,afdb_07859_9537.npy
afdb,07859,AFIB,554,1,A,afdb_07859_9538.npy
afdb,07859,AFIB,555,1,A,afdb_07859_9539.npy
afdb,07859,AFIB,556,1,A,afdb_07859_9540.npy
afdb,07859,AFIB,557,1,A,afdb_07859_9541.npy
afdb,07859,AFIB,558,1,A,afdb_07859_9542.npy
afdb,07859,AFIB,559,1,A,afdb_07859_9543.npy
afdb,07859,AFIB,560,1,A,afdb_07859_9544.npy
afdb,07859,AFIB,561,1,A,afdb_07859_9545.npy
afdb,07859,AFIB,562,1,A,afdb_07859_9546.npy
afdb,07859,AFIB,563,1,A,afdb_07859_9547.npy
afdb,07859,AFIB,564,1,A,afdb_07859_9548.npy
afdb,07859,AFIB,565,1,A,afdb_07859_9549.npy
afdb,07859,AFIB,566,1,A,afdb_07859_9550.npy
afdb,07859,AFIB,567,1,A,afdb_07859_9551.npy
afdb,07859,AFIB,568,1,A,afdb_07859_9552.npy
afdb,07859,AFIB,569,1,A,afdb_07859_9553.npy
afdb,07859,AFIB,570,1,A,afdb_07859_9554.npy
afdb,07859,AFIB,571,1,A,afdb_07859_9555.npy
afdb,07859,AFIB,572,1,A,afdb_07859_9556.npy
afdb,07859,AFIB,573,1,A,afdb_07859_9557.npy
afdb,07859,AFIB,574,1,A,afdb_07859_9558.npy
afdb,07859,AFIB,575,1,A,afdb_07859_9559.npy
afdb,07859,AFIB,576,1,A,afdb_07859_9560.npy
afdb,07859,AFIB,577,1,A,afdb_07859_9561.npy
afdb,07859,AFIB,578,1,A,afdb_07859_9562.npy
afdb,07859,AFIB,579,1,A,afdb_07859_9563.npy
afdb,07859,AFIB,580,1,A,afdb_07859_9564.npy
afdb,07859,AFIB,581,1,A,afdb_07859_9565.npy
afdb,07859,AFIB,582,1,A,afdb_07859_9566.npy
afdb,07859,AFIB,583,1,A,afdb_07859_9567.npy
